id,file,url,mime,size
衛署藥製字第005412號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005412/275e632382405b65c4d745bc043a4ec4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005412&Seq=021&Type=10,image/jpeg,59343
衛署藥製字第005428號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005428/d822cca2f4d4201dbb4990f19967d240,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005428&Seq=001&Type=10,image/jpeg,27324
衛署藥製字第005491號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005491/0475d883b2468be2c8b60ab547d4b08e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005491&Seq=022&Type=10,image/jpeg,52508
衛署藥製字第005491號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005491/dd9e04fdee4a254bba9e2ff4f59677e2,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005491&Seq=021&Type=10,image/jpeg,59040
衛署藥製字第005508號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005508/a89a7af5546ede6bc879a67944d71eda,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005508&Seq=022&Type=10,image/jpeg,77026
衛署藥製字第005508號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005508/ec57f21d9e7f74ce04a095ea7814cec7,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005508&Seq=023&Type=10,image/jpeg,10038
衛署藥製字第005723號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005723/d38f5d2643ebc17af6e8c98279619f9e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005723&Seq=024&Type=10,image/jpeg,9900
衛署藥製字第005789號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005789/0ab69ee19b328859f1db86e35f964a47,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005789&Seq=024&Type=10,image/jpeg,64310
衛署藥製字第005807號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005807/6593bc30c64133e73785d47d9d2209a4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005807&Seq=025&Type=10,image/jpeg,10030
衛署藥製字第005807號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005807/2586b52ea6718ca4755706f5a25bf461,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005807&Seq=024&Type=10,image/jpeg,71927
衛署藥製字第005810號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005810/6970d784264feeb6062fe510f06b215a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005810&Seq=025&Type=10,image/jpeg,63516
衛署藥製字第005811號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005811/c62c82d947ffe35ba25ae9bc1e96ba07,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005811&Seq=025&Type=10,image/jpeg,60812
衛署藥製字第005812號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005812/b6d31b01dae2b932d8fbf5f6f735dae9,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005812&Seq=025&Type=10,image/jpeg,61515
衛署藥製字第005813號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005813/105232f79c93aba03fefc0c2870849ce,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005813&Seq=025&Type=10,image/jpeg,59009
衛署藥製字第005827號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005827/aaa35e94feb1611bc790b5425c598e53,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005827&Seq=025&Type=10,image/jpeg,9812
衛署藥製字第005833號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005833/6803d09a39cda978e24763082af25ec3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005833&Seq=025&Type=10,image/jpeg,70126
衛署藥製字第005857號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005857/930a2bc0a05c6b981e699c96576a9207,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005857&Seq=025&Type=10,image/jpeg,41492
衛署藥製字第005858號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005858/ee503760589cb133dd4acc84d3fc62f4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005858&Seq=026&Type=10,image/jpeg,1664900
衛署藥製字第005858號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005858/bd8348960faa39ec7c509975ecea98ec,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005858&Seq=025&Type=10,image/jpeg,41046
衛署藥製字第005860號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005860/56395694a8fdaa420fd3a3cf2b037efd,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005860&Seq=025&Type=10,image/jpeg,41982
衛署藥製字第005865號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005865/e54e177ebec686b68771279f895e67fa,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005865&Seq=025&Type=10,image/jpeg,42085
衛署藥製字第005925號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005925/a62679f25188a265a3b5876525a6d9bf,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005925&Seq=025&Type=10,image/jpeg,65097
衛署藥製字第005936號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005936/dabbe62f10a995edd7230b35b4ecebf6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005936&Seq=025&Type=10,image/jpeg,9806
衛署藥製字第005945號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005945/ef6882ac94d1113434ca4daf30dec124,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005945&Seq=025&Type=10,image/jpeg,9849
衛署藥製字第005954號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005954/2c1a137db72383744a754293747ee52d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005954&Seq=025&Type=10,image/jpeg,59511
衛署藥製字第005987號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/005987/877cf0103e679b9113f5ef21c45d2c26,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01005987&Seq=025&Type=10,image/jpeg,63287
衛署藥製字第006003號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006003/134e65ce495797fef82515cd579d1ed7,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006003&Seq=288&Type=10,image/jpeg,3078190
衛署藥製字第006006號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006006/f8c71ca78dc8a838ed566f0dd92070f6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006006&Seq=026&Type=10,image/jpeg,60023
衛署藥製字第006006號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006006/1c3a5da90c97ca8f962d537c77d6ed47,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006006&Seq=025&Type=10,image/jpeg,60458
衛署藥製字第006228號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006228/d268abade3fcb34b5093dff53bc96234,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006228&Seq=001&Type=10,image/jpeg,26624
衛署藥製字第006229號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006229/31fda2b4331e82cb3ef863ae225dcbcc,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006229&Seq=026&Type=10,image/jpeg,61853
衛署藥製字第006230號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006230/99b8bb0fa2fbe97dd993017ca172b891,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006230&Seq=001&Type=10,image/jpeg,30282
衛署藥製字第006232號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006232/1abcedfd7e107b3c6d4351da43c0a842,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006232&Seq=026&Type=10,image/jpeg,69629
衛署藥製字第006233號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006233/ba8aec69ba8469ec5b24e790280482b6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006233&Seq=001&Type=10,image/jpeg,25179
衛署藥製字第006267號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006267/00cc8dfa917ed7c4df879a5fd1934e8d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006267&Seq=001&Type=10,image/jpeg,26908
衛署藥製字第006271號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006271/2cf668cca689b33e49b914cdb7f6ee58,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006271&Seq=026&Type=10,image/jpeg,65093
衛署藥製字第006276號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006276/388d156eb0c5e640ea35567a8afb470c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006276&Seq=026&Type=10,image/jpeg,62641
衛署藥製字第006316號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006316/9f8120146649dcfcf1089f53090765de,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006316&Seq=026&Type=10,image/jpeg,68565
衛署藥製字第006316號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006316/3305833c3653f46f8cfe2583eba3d6ec,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006316&Seq=027&Type=10,image/jpeg,64477
衛署藥製字第006318號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006318/2b035ba69edc38db3ba8d9322f2cd3d4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006318&Seq=001&Type=10,image/jpeg,29738
衛署藥製字第006342號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006342/4474ca57c394a2b957382708497cfb1f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006342&Seq=027&Type=10,image/jpeg,9979
衛署藥製字第006344號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006344/eb02fdbc75beb5ec2276440153e2a258,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006344&Seq=001&Type=10,image/jpeg,24843
衛署藥製字第006352號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006352/75019aaa7e6f3e5396f9694356823163,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006352&Seq=027&Type=10,image/jpeg,10196
衛署藥製字第006371號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006371/86202aaf483eaa140e6d6f0a01a47564,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006371&Seq=027&Type=10,image/jpeg,74657
衛署藥製字第006394號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006394/8220f9e43007e205d9c2645588880252,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006394&Seq=001&Type=10,image/jpeg,24628
衛署藥製字第006397號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006397/2286b081ee3b6efe0b73ef0ee57f1562,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006397&Seq=027&Type=10,image/jpeg,63336
衛署藥製字第006554號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006554/a9cfe1c33b7d027db07f660112c6b041,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006554&Seq=027&Type=10,image/jpeg,61848
衛署藥製字第006557號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006557/5e4735dff67ee6a32c0de76918895b14,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006557&Seq=027&Type=10,image/jpeg,68577
衛署藥製字第006598號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006598/8d45a09a363ed8f82e38295bed3098a4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006598&Seq=027&Type=10,image/jpeg,53406
衛署藥製字第006606號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006606/38783cc54bcc9cf4fdbf9605367d9ec3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006606&Seq=027&Type=10,image/jpeg,70543
衛署藥製字第006638號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006638/2ed2eb421b045a64c8cd06422c8d9f99,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006638&Seq=027&Type=10,image/jpeg,71701
衛署藥製字第006645號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006645/d365728f18bf3888af0ef6ee669d929d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006645&Seq=345&Type=10,application/pdf,378190
衛署藥製字第006646號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006646/baa8b585c96c5fde7e4926ee586712b6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006646&Seq=027&Type=10,image/jpeg,59357
衛署藥製字第006647號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006647/b0f62b39c9120fae33478b80acb85964,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006647&Seq=027&Type=10,image/jpeg,73266
衛署藥製字第006696號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006696/ec63eb12f497f280ae209d466f09691a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006696&Seq=001&Type=10,image/jpeg,27907
衛署藥製字第006697號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006697/3b458c6879a87300e8555aba07eef631,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006697&Seq=001&Type=10,image/jpeg,25774
衛署藥製字第006698號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006698/da0f176b2d02714bf1b47902f3efce7f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006698&Seq=027&Type=10,image/jpeg,9793
衛署藥製字第006747號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006747/93f756a2e1f9dbbf3368bad1469b936a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006747&Seq=028&Type=10,inode/x-empty,0
衛署藥製字第006747號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006747/8f62871c39eb8d840ddb7225a28efb2c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006747&Seq=027&Type=10,image/jpeg,71593
衛署藥製字第006795號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006795/61bf770b515a79179c7b3916b67e4476,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006795&Seq=028&Type=10,image/jpeg,61234
衛署藥製字第006827號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006827/30ec74f3fe4660f4963e808f3bd0392e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006827&Seq=028&Type=10,image/jpeg,66719
衛署藥製字第006987號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/006987/b34a196ca13f624b1d76e353765bbee7,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01006987&Seq=001&Type=10,image/jpeg,23312
衛署藥製字第007037號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007037/13dc7839753f6f39faffa8ec3fca36c8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007037&Seq=001&Type=10,image/jpeg,35837
衛署藥製字第007072號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007072/05c1f2c4c354b66aa80d0f63b873c946,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007072&Seq=028&Type=10,image/jpeg,61361
衛署藥製字第007073號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007073/0e0f611652a2952df81f0c18f2379434,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007073&Seq=028&Type=10,image/jpeg,62361
衛署藥製字第007081號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007081/7b3b2b10eb7a81c64e94011fb0bac8d9,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007081&Seq=028&Type=10,image/jpeg,77218
衛署藥製字第007087號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007087/5f5e55c670231ec0b9ee398621d4214c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007087&Seq=028&Type=10,image/jpeg,65777
衛署藥製字第007140號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007140/77aabef7ca6eb3b98ad6de80f2e29350,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007140&Seq=028&Type=10,image/jpeg,9685
衛署藥製字第007157號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007157/d1960d62979c1bcf3aa8f386ef69a0f3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007157&Seq=028&Type=10,image/jpeg,62429
衛署藥製字第007174號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007174/2d6c12440b49567daa00aff2d2edde9d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007174&Seq=028&Type=10,image/jpeg,9620
衛署藥製字第007175號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007175/a916d101d1a4789e3400f370146fa68d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007175&Seq=028&Type=10,image/jpeg,9599
衛署藥製字第007186號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007186/08eba2507d4f32a3908e606cbc190b11,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007186&Seq=028&Type=10,image/jpeg,10127
衛署藥製字第007190號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007190/06e868ec8a614dc5e7b60eb6ab8efa0e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007190&Seq=028&Type=10,image/jpeg,10093
衛署藥製字第007233號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007233/b6ca3c8c488ac8769264c6a46a22e8b1,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007233&Seq=028&Type=10,image/jpeg,67461
衛署藥製字第007235號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007235/9121651cfcaa30fd28136f3d3f2868c8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007235&Seq=028&Type=10,image/jpeg,59775
衛署藥製字第007256號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007256/392a126f33c802bbf0ef8c8f1e1cd2ed,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007256&Seq=028&Type=10,image/jpeg,9919
衛署藥製字第012147號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012147/1f3dea7ced66ba4ffe584545574aaeb3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012147&Seq=046&Type=10,image/jpeg,10380
衛署藥製字第012234號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012234/e5224a7317aab5976f335c35c155a92c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012234&Seq=001&Type=10,image/jpeg,26128
衛署藥製字第012243號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012243/d3573c14879329a13434b7749439f360,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012243&Seq=001&Type=10,image/jpeg,24144
衛署藥製字第012296號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012296/289e85b23f913fa866e3dbd8459a15db,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012296&Seq=046&Type=10,image/jpeg,9231
衛署藥製字第012323號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012323/facb7e0ff8ae33906906a603ee6d5def,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012323&Seq=047&Type=10,image/jpeg,10337
衛署藥製字第012323號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012323/d3bba5ce235757385494b92870101c81,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012323&Seq=046&Type=10,image/jpeg,68897
衛署藥製字第012336號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012336/1f866ebe50c6c6552db49fc0e6887380,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012336&Seq=048&Type=10,image/jpeg,10179
衛署藥製字第012336號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012336/b6cf7a1058e5c1004115dcae8d775c65,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012336&Seq=047&Type=10,image/jpeg,71166
衛署藥製字第012337號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012337/d3d374c1fb5c1f04e7d816e530b8d73f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012337&Seq=048&Type=10,image/jpeg,26719
衛署藥製字第012343號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012343/3aadce3216f92801f24aafcb8ae7da5f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012343&Seq=048&Type=10,image/jpeg,64568
衛署藥製字第012344號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012344/246d02cb20659b2a492c2084c2384e19,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012344&Seq=048&Type=10,image/jpeg,10314
衛署藥製字第012345號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012345/2898062963942d016c401a4393460462,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012345&Seq=361&Type=10,image/jpeg,10437
衛署藥製字第012414號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/012414/3c32e5b90777033003af1f90068bba25,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01012414&Seq=048&Type=10,image/jpeg,64744
衛署藥製字第007361號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007361/2072b207e36bd444570859b139595f83,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007361&Seq=028&Type=10,image/jpeg,74635
衛署藥製字第007372號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007372/351b3f1b84073cbb57ebdbe6d9131f6f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007372&Seq=001&Type=10,image/jpeg,28996
衛署藥製字第007374號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007374/3bc3639ab764e3af42457a3c9530851e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007374&Seq=028&Type=10,image/jpeg,65668
衛署藥製字第007396號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007396/b8a4a3149beec16f7577bddc086a3605,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007396&Seq=028&Type=10,image/jpeg,73264
衛署藥製字第007396號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007396/6b60d7b4bcc15ab9276141d0e96ca014,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007396&Seq=029&Type=10,image/jpeg,9281
衛署藥製字第007406號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007406/4d87411a1a7ccccc09a455e39b6cdd17,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007406&Seq=001&Type=10,image/jpeg,20008
衛署藥製字第007552號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007552/decca2988cde0a04ff41afd0b9df5292,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007552&Seq=029&Type=10,image/jpeg,10721
衛署藥製字第007605號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007605/dc1a3fe3619d30c913fa1bd5e9b15915,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007605&Seq=029&Type=10,image/jpeg,10113
衛署藥製字第007618號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007618/dcbd03988ae7367ff302299c218f205c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007618&Seq=030&Type=10,image/jpeg,9636
衛署藥製字第007618號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007618/5a9b8a774d1aba91fd1f54ac58be1462,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007618&Seq=029&Type=10,image/jpeg,64174
衛署藥製字第007641號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007641/2fb8998205f6b319d82268f01442bb10,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007641&Seq=030&Type=10,image/jpeg,9542
衛署藥製字第007665號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007665/b99110497f20ce0d2f9527d619ca611f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007665&Seq=030&Type=10,image/jpeg,77574
衛署藥製字第007679號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007679/3a98680b5f81d659baba48e5f504d15a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007679&Seq=030&Type=10,image/jpeg,57213
衛署藥製字第007456號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007456/080b918c3e3c11b6545618c1dd700d20,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007456&Seq=029&Type=10,image/jpeg,60407
衛署藥製字第007458號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007458/45067a01b3175e63c516f275232d9f91,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007458&Seq=001&Type=10,image/jpeg,22612
衛署藥製字第007475號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007475/6b2816e6d947c2de18db0a0a0d16f545,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007475&Seq=029&Type=10,image/jpeg,9767
衛署藥製字第007513號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007513/d88fb7b24c9b96502af0aa12d832b5e5,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007513&Seq=029&Type=10,image/jpeg,58751
衛署藥製字第007535號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007535/86e2150692f19b655d16f6b8f3a36e34,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007535&Seq=029&Type=10,image/jpeg,78989
衛署藥製字第007543號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007543/88347394dc6f6ef986e25b51531ce1d4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007543&Seq=029&Type=10,image/jpeg,9494
衛署藥製字第007693號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007693/813376959f5fee0221dd9227eb9f20be,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007693&Seq=030&Type=10,image/jpeg,9994
衛署藥製字第007748號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007748/ecfa303fa33f4f894ffbc526effbe991,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007748&Seq=030&Type=10,image/jpeg,10046
衛署藥製字第007773號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007773/ea7e7bcc9f0cd1c5a0638862248a205e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007773&Seq=030&Type=10,image/jpeg,60766
衛署藥製字第007773號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007773/5d4170fec50892670df211cb2d05356a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007773&Seq=031&Type=10,image/jpeg,56316
衛署藥製字第007778號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007778/0f8f915dd43956604e35be61044995c0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007778&Seq=001&Type=10,image/jpeg,22426
衛署藥製字第007949號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/007949/dba2d8cd75dbd49aa1cd2190e0a19ca4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01007949&Seq=032&Type=10,image/jpeg,63669
